filename,公司全称,公司简称,公司代码,公告名称,落款日期,业绩分类,审计机构,签字会计师,审计意见,"审计费用（万元）/
会计师事务所报酬",营业收入（单位：元）-本期数据,营业收入（单位：元）-上期数据,营业收入（单位：元）-同比变动比例（%）,"归属于上市公司股东的净利润
（单位：元）-本期数据","归属于上市公司股东的净利润
（单位：元）-上期数据","归属于上市公司股东的净利润
（单位：元）-同比变动比例（%）",归属于上市公司股东的扣除非经常性损益的净利润（单位：元）-本期数据,归属于上市公司股东的扣除非经常性损益的净利润（单位：元）-上期数据,归属于上市公司股东的扣除非经常性损益的净利润（单位：元）-同比变动比例（%）,"总资产/资产总额
（单位：元）-本期数据","总资产/资产总额
（单位：元）-上期数据","总资产/资产总额
（单位：元）-同比变动比例（%）","归属于上市公司股东的净资产
（单位：元）-本期数据","归属于上市公司股东的净资产
（单位：元）-上期数据","归属于上市公司股东的净资产
（单位：元）-同比变动比例（%）",经营活动产生的现金流量净额-本期数据,经营活动产生的现金流量净额-上期数据,经营活动产生的现金流量净额-同比变动比例（%）,基本每股收益（元／股）-本期数据,基本每股收益（元／股）-上期数据,基本每股收益（元／股）-同比变动比例（%）,加权平均净资产收益率（%）-本期数据,加权平均净资产收益率（%）-上期数据,加权平均净资产收益率（%）-同比变动比例（%）,资产负债率,目录,利润分配预案/利润分配方案,语言,精排,篇幅页码,字数,净利润（本期数据）,净利润（上期数据）,本期数据,上期数据,同比变动比例（%）,负债合计（本期数据）,负债和所有者权益（或股东权益）总计（本期数据）,董事会决议通过的本报告期利润分配预案或公积金转增股本预案,经本次董事会审议通过的利润分配预案为：,年度利润分配方案如下：
146002197_2025-10-21_健民集团2025年第三季度报告.pdf,健民药业集团股份有限公司,健民集团,600976,健民药业集团股份有限公司 2025 年第三季度报告,2025-10-21,同比下降,未找到,未找到,未找到,未找到,"747,334,981.28","865,583,203.16",-14.27,"65,111,696.75","285,737,321.93",-20.84,"60,222,741.34","255,704,537.01",-21.29,"4,337,514,441.31","4,277,629,406.13",1.40,"2,582,292,898.39","2,435,305,586.88",6.04,"139,050,345.38","105,781,248.03",31.45,0.42,1.88,-22.22,2.55,11.42,减少 2.51 个百分点,38.55%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表,未找到,中文,否,12,9505,"288,603,789.34","324,587,553.14","288,603,789.34","324,587,553.14",-11.07,"1,737,330,864.95","4,337,514,441.31",未找到,未找到,未找到
146002208_2025-10-21_江苏灿勤科技股份有限公司2025年第三季度报告.pdf,江苏灿勤科技股份有限公司,灿勤科技,688182,江苏灿勤科技股份有限公司 2025 年第三季度报告,2025-10-20,同比增长,未找到,未找到,未找到,未找到,"203,752,645.63","134,575,000.00",151.38,"34,323,702.37","15,000,000.00",116.22,"30,936,303.70","9,500,000.00",321.28,"2,661,138,419.56","2,567,368,648.30",3.65,"2,237,353,793.35","2,180,637,017.59",2.60,"24,818,389.86","113,707,620.75",-78.17,0.09,0.22,125.00,1.55,3.91,增加 0.81 个百分点,74.86%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表,未找到,中文,否,13,9583,"88,225,397.45","47,569,668.11","88,225,397.45","47,569,668.11",85.50,"401,940,916.50","2,661,138,419.56",未找到,未找到,未找到
146002224_2025-10-21_甘肃蓝科石化高新装备股份有限公司2025年第三季度报告.pdf,甘肃蓝科石化高新装备股份有限公司,蓝科高新,601798,甘肃蓝科石化高新装备股份有限公司 2025 年第三季度报告,2025-10-22,扭亏为盈,未找到,未找到,未找到,未找到,"176,644,028.08",未找到,12.05,"12,363,521.93",未找到,不适用,"10,031,210.96",未找到,不适用,"2,437,454,749.87","2,267,906,109.55",7.48,"1,267,056,348.33","1,236,988,402.26",2.43,"68,521,706.94",未找到,-33.67,0.035,未找到,不适用,0.987,未找到,不适用,47.48%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表,未找到,中文,否,12,9183,"33,539,775.93","-19,755,750.76","33,539,775.93","-19,755,750.76",未找到,"1,156,903,327.95","2,437,454,749.87",未找到,未找到,未找到
146002249_2025-10-21_新天地：2025年三季度报告.PDF,新天地药业股份有限公司,新天地,301277,新天地药业股份有限公司2025年第三季度报告,2025-10-22,同比下降,未找到,未找到,未找到,未找到,"122,428,910.55","138,655,825.54",-12.85%,"13,865,825.54","91,900,653.76",-54.25%,"11,844,565.70","83,632,312.68",-56.33%,"1,744,723,226.17","1,813,734,225.40",-3.80%,"1,522,236,846.13","1,542,189,226.64",-1.29%,未找到,未找到,未找到,0.0354,0.2344,-54.20%,0.92%,6.02%,-1.11%,74.86%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据和财务指标发生变动的情况及原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;（二）公司优先股股东总数及前10名优先股股东持股情况表;（三）限售股份变动情况;三、其他重要事项;四、季度财务报表;（一）财务报表;1、合并资产负债表;2、合并年初到报告期末利润表;3、合并年初到报告期末现金流量表;（二）2025年起首次执行新会计准则调整首次执行当年年初财务报表相关项目情况;（三）审计报告,未找到,中文,否,11,9412,"91,269,584.01","141,876,297.22","91,269,584.01","141,876,297.22",-35.65%,"222,263,280.21","1,744,723,226.17",未找到,未找到,未找到
146002313_2025-10-21_河南平高电气股份有限公司2025年第三季度报告.pdf,河南平高电气股份有限公司,平高电气,600312,河南平高电气股份有限公司2025年第三季度报告,2025-10-21,同比增长,未找到,未找到,未找到,未找到,"2,739,996,668.61","8,435,559,451.35",-3.63,"317,529,584.37","982,325,812.63",-1.83,"315,468,327.15","976,524,619.50",-0.22,"22,724,506,441.64","21,742,586,040.70",4.52,"11,378,305,112.45","10,471,404,930.89",8.66,"130,491,890.33","902,532,247.89",-85.54,0.2340,0.7239,-1.85,2.8306,8.9792,减少0.27个百分点,47.58%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表,未找到,中文,否,11,9115,"1,057,568,252.90","921,993,536.96","1,057,568,252.90","921,993,536.96",14.61,"10,841,442,833.76","22,724,506,441.64",未找到,未找到,未找到
146002352_2025-10-21_国药股份2025年第三季度报告.pdf,国药集团药业股份有限公司,国药股份,600511,国药集团药业股份有限公司2025年第三季度报告,2025-10-21,同比下降,未找到,未找到,未找到,未找到,"13,747,350,727.81","39,381,301,380.27",3.58,"543,717,921.74","1,492,265,301.07",13.10,"538,643,141.48","1,470,144,060.96",10.84,"35,125,161,234.99","34,928,279,243.62",0.56,"18,042,614,851.34","17,128,090,785.52",5.34,不适用,"-2,050,432,782.11",不适用,0.7206,1.9778,13.10,3.06,8.50,减少0.67个百分点,43.48%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表;母公司资产负债表;母公司利润表;母公司现金流量表,未找到,中文,否,17,14271,"1,555,894,465.78","1,574,927,175.30","13,747,350,727.81","39,381,301,380.27",3.58,"15,194,440,607.21","35,125,161,234.99",未找到,未找到,未找到
146002387_2025-10-21_2025年第三季度报告.pdf,中海油能源发展股份有限公司,海油发展,600968,中海油能源发展股份有限公司2025年第三季度报告,2025-10-20,同比增长,未找到,未找到,未找到,未找到,"11,350,051,987.82","11,977,051,987.82",-5.75,"1,023,327,437.43","1,080,000,000.00",-4.51,"1,026,600,720.60","970,000,000.00",5.52,"48,255,095,317.49","49,502,533,022.56",-2.52,"28,616,541,645.89","27,162,818,706.79",5.35,"331,062,495.45","1,658,130,535.85",-80.03,0.1007,0.2806,-4.51,3.58,10.15,减少 0.57 个百分点,38.23%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表,未找到,中文,否,12,10195,"2,924,557,824.49","2,772,896,486.08","2,924,557,824.49","2,772,896,486.08",5.46,"18,962,398,920.54","48,255,095,317.49",未找到,未找到,未找到
146002442_2025-10-21_北京巴士传媒股份有限公司2025年第三季度报告.pdf,北京巴士传媒股份有限公司,北巴传媒,600386,北京巴士传媒股份有限公司 2025 年第三季度报告,2025-10-21,同比下降,未找到,未找到,未找到,未找到,"970,526,118.22","1,166,576,453.51",-11.60,"-1,265,204.79","14,880,757.69",-108.50,"-13,518,593.95","13,734,173.97",-198.43,"4,485,241,556.13","4,601,200,214.63",-2.52,"1,785,591,950.66","1,767,983,051.84",1.00,"372,889,041.13","228,969,255.38",62.86,0.02,0.02,-100.00,-0.07,0.83,减少 0.90 个百分点,55.86%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表,未找到,中文,否,12,8978,"3,950,753.21","43,084,101.07","3,950,753.21","43,084,101.07",-90.72,"2,502,258,514.32","4,485,241,556.13",未找到,未找到,未找到
146002605_2025-10-21_江 铃Ｂ：2025年三季度报告（英文版）.PDF,"Jiangling Motors Corporation, Ltd.",Jiangling Motors,000550,2025 Third Quarter Report,2025-10-22,同比下降,未找到,未找到,未找到,未找到,"9,196,139,182","27,288,525,392",-6.26%,"16,405,954","749,134,001",-93.94%,"-72,929,211","466,986,995",-126.67%,"29,616,572,234","30,839,912,640",-3.97%,"11,256,826,427","11,292,579,854",-0.32%,未找到,"201,904,797",未找到,0.02,0.87,-93.55%,0.16%,6.58%,-2.49%,65.52%,1 Brief Introduction;1.1 Main accounting data and financial indicators;1.2 Non-recurring profit and loss items and amounts;1.3 Causes and explanations on major changes of financial indicators of the reporting period;2 Shareholder Information;2.1 Total number of shareholders and top ten shareholders;2.2 Total number of shareholders holding preferred shares and top ten shareholders holding preferred shares;3 Other Major Events;4 Financial Statements;4.1 CONSOLIDATED AND COMPANY BALANCE SHEETS AS AT 30 SEPTEMBER 2025;4.2 CONSOLIDATED AND COMPANY INCOME STATEMENTS FOR 1st JANUARY 2025 TO 30th SEPTEMBER 2025;4.3 CONSOLIDATED AND COMPANY CASH FLOW STATEMENTS FOR 1st JANUARY 2025 TO 30th SEPTEMBER 2025,未找到,英文,否,12,16358,"456,182,866","905,292,191","9,196,139,182","27,288,525,392",-6.26%,"19,349,932,275","29,616,572,234",未找到,未找到,未找到
146002801_2025-10-21_海量数据2025年第三季度报告.pdf,北京海量数据技术股份有限公司,海量数据,603138,北京海量数据技术股份有限公司 2025 年第三季度报告,2025-10-21,亏损,未找到,未找到,未找到,未找到,"81,629,034.75","314,065,013.09",29.69,"-30,720,737.50","-75,428,117.97",不适用,"-33,112,860.15","-81,816,978.73",不适用,"1,027,405,916.42","1,056,120,056.01",-2.72,"767,072,507.07","816,079,979.23",-6.01,不适用,"8,216,677.24",不适用,-0.104,-0.256,不适用,-3.90,-9.58,不适用,26.27%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表,未找到,中文,否,11,9205,"-78,756,025.56","-45,730,375.52","-78,756,025.56","-45,730,375.52",不适用,"269,784,460.41","1,027,405,916.42",未找到,未找到,未找到
146002839_2025-10-21_返利网数字科技股份有限公司2025年第三季度报告.pdf,返利网数字科技股份有限公司,*ST 返利,600228,返利网数字科技股份有限公司 2025 年第三季度报告,2025-10-20,亏损,未找到,未找到,未找到,未找到,"129,397,057.22",未找到,131.29,"-11,500,227.73",未找到,不适用,"-11,547,117.57",未找到,不适用,"575,148,600.50","595,100,243.48",-3.35,"413,727,432.36","457,189,212.41",-9.51,不适用,未找到,不适用,-0.0275,未找到,不适用,-2.74,未找到,减少 2.34 个百分点,28.65%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表,未找到,中文,否,14,9184,"-44,780,478.47","-3,283,561.43","-44,780,478.47","-3,283,561.43",不适用,"161,421,168.14","575,148,600.50",未找到,未找到,未找到
146002857_2025-10-21_伟时电子股份有限公司2025年第三季度报告.pdf,伟时电子股份有限公司,伟时电子,605218,伟时电子股份有限公司 2025 年第三季度报告,2025-10-22,同比下降,未找到,未找到,未找到,未找到,"663,332,527.84","1,639,976,733.46",14.23,"4,811,018.14","24,291,848.45",-60.13,"3,136,803.23","14,078,697.77",-67.18,"2,602,731,129.43","2,351,536,089.18",10.68,"1,320,666,873.90","1,304,330,756.33",1.25,不适用,"-45,442,564.73",不适用,0.0228,0.1152,-60.14,0.3600,1.8500,减少 0.5339 个百分点,49.28%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表,未找到,中文,否,12,9274,"24,291,848.45","31,378,859.62","24,291,848.45","31,378,859.62",-22.59,"1,282,064,255.53","2,602,731,129.43",未找到,未找到,未找到
146002965_2025-10-21_2025年第三季度报告.pdf,上海华谊集团股份有限公司,华谊集团,600623,上海华谊集团股份有限公司2025年第三季度报告,2025-10-21,同比下降,未找到,未找到,未找到,未找到,"11,707,651,399.47","12,972,100,862.15",-9.75,"-92,773,573.63","208,500,535.97",-144.50,"-38,759,355.93","93,519,241.60",-141.45,"72,960,178,458.67","73,993,130,957.80",-1.40,"22,159,213,626.34","26,178,795,344.56",-15.35,不适用,不适用,不适用,-0.04,0.10,-140.00,-0.42,0.78,减少1.20个百分点,58.18%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表;母公司资产负债表;母公司利润表;母公司现金流量表,未找到,中文,否,19,15717,"353,224,952.58","1,072,724,556.36","353,224,952.58","1,072,724,556.36",-67.00,"42,533,989,716.26","72,960,178,458.67",未找到,未找到,未找到
